7572 32
1 -0.14574826 -0.071062855 0.24065937 -0.3325033 0.38543177 -0.116047926 -0.19783214 0.2824919 0.050837196 0.02002679 0.9965982 -0.3796174 0.04297747 -0.0429776 0.23199415 -0.046500463 -0.0019155361 0.6233448 -0.30528417 -0.23394617 0.23366071 0.0528375 -0.18065514 -0.20022133 0.25071287 -0.09435887 -0.19136374 0.22152475 -0.18291634 0.22598006 -0.08132956 0.39270183
11 -0.23390919 0.07133908 0.0949539 -0.10469187 0.48577625 -0.66632473 -0.31043845 0.1388383 0.09447166 -0.13284825 0.5354378 -0.09106206 -0.06859169 0.30925882 0.22852354 -0.18774691 -0.4512819 0.3331556 -0.085939184 -0.10519624 0.30247864 0.181662 -0.10854352 0.2728463 0.39743924 -0.11635661 -0.5196821 -0.0666951 -0.17655322 0.025831271 -0.021497533 0.28702155
17 -0.74958175 -0.12585992 0.16072057 0.3466398 0.5491207 -0.03429765 -0.120394826 0.27659488 -0.8356657 -0.7434734 0.2668979 -0.33958822 -0.082903445 0.026651135 0.59960556 0.33121523 -0.5542697 0.40885377 0.11450375 -0.06554335 0.0027536994 0.7708669 0.11029596 -0.0659986 -0.21763185 0.054891404 0.143494 -0.0104521 -0.21343306 -0.082152694 -0.22978987 0.02326653
31 -0.694285 0.2855419 0.041757062 0.42101166 0.19529231 -0.06705073 -0.2005868 0.135487 -0.7113056 -0.564516 0.21003734 -0.25808087 -0.17250444 -0.20498022 0.546059 0.1981164 -0.57218856 0.31123066 -0.1682049 -0.3309736 -0.3877278 0.8284116 0.33229768 -0.45467842 -0.39149272 0.17184272 0.04321288 -0.2600743 -0.49607947 -0.21986145 -0.0611247 0.20544785
15 -0.2790414 -0.21495883 0.1960343 0.33828428 0.5332493 0.17972028 -0.30554846 0.15139696 0.01901663 -0.62884295 0.5224739 -0.4911067 0.14869006 0.098456375 0.32241213 0.44199485 -0.78537166 0.33417577 0.15784042 -0.17219037 -0.21535356 -0.30719098 -0.6699505 -0.032737833 0.015846977 -0.0114195235 -0.114871256 -0.33968958 0.45426926 -0.27226928 -0.1599558 0.08617851
39 -0.74150455 -0.114762954 0.11648086 0.357866 0.4962928 -0.029899905 0.010823587 0.2834042 -0.6633701 -0.6573413 0.5605654 -0.23527014 -0.21248075 -0.014212876 0.4756631 0.18438429 -0.5947769 0.20081244 0.048414826 -0.207184 0.04553429 0.298243 -0.08682613 0.01454406 -0.1368813 -0.08678361 0.25181013 -0.15092377 -0.2723787 -0.24906763 -0.2723604 -0.060096968
27 -0.3836042 -0.1835116 -0.26696873 0.31889394 0.909504 0.044224855 0.047910146 -0.3290896 -0.35522747 -0.12086007 0.2235844 -0.249983 -0.3315392 -0.46482375 0.14331065 0.5909647 -0.57001376 0.75189716 0.15512373 -0.1594092 0.161892 0.41273084 0.18619846 0.22416733 -0.31782746 -0.12965706 0.038706437 -0.5626937 -0.27563265 -0.5710572 -0.4755058 0.2567145
83 -0.40097907 -0.42413995 -0.103444494 -0.016949015 0.465208 0.29130968 -0.15812756 -0.28174987 0.0834692 -0.05176891 0.30802432 -0.1245338 -0.25423285 -0.066152364 0.1965651 -0.17147025 -0.33528575 0.6253065 -0.10404779 -0.3446022 0.28468728 -0.027773667 -0.27448684 0.30094725 0.13258676 -0.020752963 -0.4444461 0.12928702 -0.34763077 -0.48627067 -0.42683154 0.17600079
100 -0.54139745 -0.87782544 0.1484139 0.07485598 0.52631676 -0.24399035 -0.039303824 0.39861396 -0.10405205 -0.15486021 0.5270125 -0.117801756 0.3101199 -0.46108744 -0.11949214 -0.5598624 -0.25339633 -0.030519607 -0.013702304 -0.47086677 -0.2618596 0.5508934 -0.12200225 0.21070673 0.16404128 -0.5169293 0.07517737 0.025656343 -0.57851005 -0.1264781 0.03168296 0.2577944
42 -0.6448064 -1.1412107 0.00055578636 -0.07139183 0.6547384 -0.274181 -0.018880105 0.6149927 -0.06766214 -0.21394387 0.6521885 -0.24125727 0.35839117 -0.613037 -0.26310033 -0.62436235 -0.11910787 -0.18802418 -0.17817275 -0.7261443 -0.36007097 0.6327247 -0.14579242 0.37705958 0.29317725 -0.5537922 0.025427645 -0.08978618 -0.8820738 -0.088857435 0.15063238 0.20630601
20 0.15076981 -0.08140681 0.27323484 -0.087648086 0.41585198 0.9127376 -0.57330626 0.7600231 -0.20711657 0.44728452 0.034477826 -0.06503639 0.5631831 0.4599978 0.68645144 -0.43308383 -0.7631888 0.16396086 -0.11963103 -0.26236522 0.5234763 -0.21515559 -0.052175503 0.275663 -0.1110895 -0.14074437 0.45434937 0.6175617 -0.63557726 0.12678805 0.2829527 0.32543287
102 -0.010496802 -0.1889926 0.2351585 -0.013301713 0.43072125 0.9388724 -0.78650105 0.80665463 -0.20482565 0.6903894 0.009374143 0.08949092 0.6189768 0.4880625 1.0927187 -0.73339146 -0.7365338 -0.018638773 -0.10730597 -0.3519025 0.54755896 -0.38792807 -0.19037935 0.41891527 -0.17199254 -0.00024471903 0.5182394 0.57976323 -0.9302402 0.18577197 0.33152327 0.26831588
80 -0.091458924 -0.43490154 -0.019301234 -0.62845373 -0.13341692 0.18005118 -0.3346587 0.02119224 0.0071219215 0.26313457 0.1146915 -0.05115674 0.3665789 -0.8020164 0.0048069023 0.3869667 -0.56317747 0.4714158 0.20678534 0.41003147 0.4598449 0.8385366 -0.044499125 0.18210182 -0.47157952 -0.6615701 -0.27257362 0.0056472537 -0.43869206 -0.4168175 0.1870444 -0.6222478
107 0.08823456 0.4091141 -0.15012513 0.040268764 -0.18050557 0.17591164 -0.42632487 -0.046767116 -0.043835964 -0.032833625 0.5123038 -0.18332417 0.4723604 -0.37684673 0.19731481 0.22539364 -0.29430172 0.28307748 0.04675121 0.19437292 0.61156064 0.26639768 -0.073090486 0.34734917 -0.50936735 -0.34263837 -0.5137265 0.37423092 -0.1244295 0.2565417 -0.12682445 -0.0350804
112 0.017767308 0.12138495 0.39569035 -0.3078777 0.19088057 0.41991276 -0.5047591 -0.2005129 0.281468 -0.36541694 0.312476 -0.3548071 0.09060135 -0.0313883 -0.14237723 -0.18153769 -0.052269388 -0.13719182 -0.514609 -0.12175896 0.14151238 0.28996316 0.3686175 0.33011985 -0.68002194 -0.051315434 0.10779273 -0.0063754036 0.0758589 -0.19363864 -0.02681082 0.06335346
79 -0.80415094 -0.12639563 0.62281877 0.055984277 -0.14459859 -0.22680444 -0.36342904 0.18751244 0.28759933 -0.0056188023 0.5934057 0.25480792 0.039738435 0.29167396 0.2164656 -0.14253768 -0.5620429 0.42960188 -0.03681072 -0.108720295 0.25595254 0.122142814 -0.2291568 -0.12177399 -0.08083476 -0.3038954 -0.3551182 0.25454584 0.3713199 0.06282448 -0.06685211 0.14609607
115 -0.9611848 -0.3572873 0.33356708 -0.21080878 -0.040706098 0.366865 -0.5543856 0.021986993 0.36049864 0.110086374 0.84809226 0.10400965 0.3901295 0.041491106 0.22794148 -0.3569462 -0.6954916 0.29244065 0.13571234 -0.16180575 0.31651723 -0.019866204 -0.26482975 -0.3526509 -0.34249258 -0.54376787 -0.31658742 0.99051964 0.66329783 0.04444406 0.3350745 -0.17296703
119 -0.08878285 -0.25298023 -0.5043673 0.27577084 1.0983464 0.53079134 -0.040133078 -0.54477006 0.57844335 -0.3608564 0.24763927 -0.2734426 -0.11295107 0.011754391 0.4181814 0.119216405 -0.18960717 -0.09657712 -0.2848239 0.20429292 -0.03699949 0.5489864 -0.46095973 0.27213025 0.103205055 0.15157486 -0.6261862 0.049278595 -0.21710716 -0.31737307 -0.4267381 -0.14501432
140 -0.30717078 0.1793705 0.29027033 0.46886602 0.49098936 -0.04494318 0.051906645 0.3127051 0.249367 0.060550947 0.1504904 -0.32825732 0.17718221 0.26415312 0.00019672926 0.1378945 -0.32247087 0.36035657 -0.22985648 -0.11057018 0.09971274 0.13681935 0.21547721 0.08829061 0.06070991 -0.026329154 -0.27028525 -0.22928125 0.3356004 0.12531216 -0.06545045 0.3878064
138 -0.015374167 0.17849174 0.18123035 0.35108042 0.73189425 0.1654249 -0.30462462 0.91394407 -0.02816516 -0.23707479 -0.21852423 0.07823697 0.14921983 0.1075181 -0.17331785 0.4255293 0.0043623247 -0.09569945 -0.5430419 -0.37944573 -0.015332567 0.38316107 -0.013031194 -0.10827824 -0.0065126666 -0.2789615 -0.47920138 -0.08061649 -0.41828558 -0.11475495 -0.14607725 0.0022467452
142 -0.4485039 0.19965163 0.1640899 0.6448151 0.23190783 -0.058126304 0.13391393 0.03177969 0.44120973 0.080237895 0.14889897 -0.04940272 0.12440361 -0.24725842 0.11549876 0.13520136 -0.44668362 0.3896289 -0.32940644 0.16985852 0.38944027 0.21109077 0.42907006 0.07756045 -0.044719134 0.23029408 -0.33426535 0.40943742 0.13450022 -0.118217126 -0.7140771 -0.26416746
32 -0.3122806 -0.02461677 0.095750354 -0.49292177 0.1799183 0.3764092 -0.18529104 -0.07829384 0.45560122 0.36773103 0.50163627 -0.061970726 0.65123653 -0.56709707 -0.0013194127 0.4343208 -0.7260787 0.17212676 -0.39380938 0.22131352 0.013248 -0.121325485 -0.10401856 0.8177411 -0.0034979922 0.20967326 0.6118943 0.48647305 -0.24714865 0.11488862 -0.45477116 0.38162658
143 -0.22082739 -0.30205134 0.20510232 -0.057930674 0.72496134 0.085119955 -0.021186063 0.16386828 0.42744893 0.0070820344 0.13293862 0.30267397 0.52072644 0.010029144 0.013448377 0.62244034 -0.2898647 -0.021756196 -0.05483812 0.09962457 0.21546349 0.19426402 0.05338692 0.20120053 -0.090868644 0.074184984 -0.17318146 0.11806625 0.03689543 -0.1424784 -0.15379046 -0.05286283
19 -0.5772537 0.29334742 0.107574455 -0.45190528 0.175679 0.1333162 -0.113052405 0.053126074 -0.4073413 0.10962749 -0.104488164 -0.05730482 0.094466195 -0.22236207 -0.095118105 0.6600333 -0.07596318 -0.22516927 -0.5531729 -0.2610122 -0.081456855 0.037641272 -0.10257866 -0.20655787 -0.7349914 -0.091901876 -0.31547815 0.13938703 0.111636095 -0.27204153 -0.4593684 -0.3867069
157 -0.39354682 -0.20060265 -0.2162713 -0.40481773 0.6422097 0.24426717 -0.36066648 -0.061154667 -0.15045507 -0.22584161 0.37895927 -0.3552117 -0.11159189 -0.19046035 0.23624328 -0.08532821 0.09744276 -0.47923872 -0.086403266 -0.09581447 -0.13105096 0.0072345613 0.06883807 0.31019852 -0.3029271 -0.537807 -0.25203723 0.019060029 0.0769459 -0.03549358 -0.32314807 -0.7625421
38 -0.49245235 -0.7235585 0.35170913 -0.3816869 0.76289576 0.3395064 -0.22690105 -0.35453945 0.24288188 -0.2453379 0.22936842 -0.447786 0.35891077 -0.19361499 0.20827563 -0.22062162 -0.038155265 -0.6526435 -0.023035014 -0.3036701 -0.061220776 0.09894538 0.35743618 0.3485791 -0.27995682 -0.45623693 -0.07273867 -0.17093223 0.7013949 0.22013286 -0.24180654 -1.073431
130 -0.8128593 -0.46474114 0.047989562 -0.43140453 0.5981694 0.27970597 -0.3611136 0.14641201 0.32566023 -0.20918263 0.58190835 -0.7667704 0.14321439 0.12655163 0.08440918 -0.28349736 0.8072007 -0.5205886 -0.052235294 -0.50377566 -0.099247396 -0.0010323586 -0.11091317 0.41937572 -0.37826815 -0.39743137 -0.34588873 -0.4232317 0.105599694 0.6720277 -0.09540829 -1.1487433
150 -1.2181375 -0.13647215 0.5920037 0.395714 0.14514513 0.55477476 0.14154522 0.2996863 0.20636365 0.23767327 0.0040304256 -0.3060327 0.07424496 -0.04703644 -0.005954528 -0.35240844 -0.16009018 0.45676452 0.25334242 -0.12332659 -0.2104475 0.26047376 0.010759845 -0.087235235 -0.016941922 0.38591367 -0.2813415 0.22292203 -0.45148453 -0.22062978 -0.88762677 -0.20506403
159 -1.2435168 -0.12012962 0.660297 0.4279408 0.08103743 0.61980015 -0.064110816 0.040370826 0.3767223 0.016401468 0.016737346 -0.37552965 -0.122402124 -0.2792614 -0.017489154 -0.35763317 -0.2189893 0.5118365 0.31501144 -0.3235556 -0.23048212 0.35763878 -0.18203202 0.017556375 0.012243338 0.20393394 -0.36979416 0.15896748 -0.54592603 -0.13438827 -0.92516816 -0.2838977
163 -0.521989 0.15268485 -0.1291537 0.11993655 -0.09327911 -0.25395814 0.0927633 -0.03300489 0.48173237 0.052132294 0.47764492 -0.47581208 0.19181901 -0.13205113 0.24978434 0.058318857 -0.59896797 -0.027243199 -0.13757542 -0.1350845 0.27033567 -0.025087515 -0.4531325 0.20084126 0.44905877 -0.49381325 -0.07707441 0.23241667 0.016938966 0.069410525 0.24728271 -0.16404776
71 -0.3341754 0.06387165 -0.24484393 0.5997361 -0.2930033 -0.3178391 0.2719241 -0.20725909 -0.15300785 -0.10002656 0.25169575 -0.2447804 0.65886956 -0.27149764 0.24991275 -0.08539786 -0.39976278 -0.23575188 -0.1767278 0.060433462 0.124404825 0.4562862 0.41531694 0.29102325 -0.0628231 -0.5551688 -0.015673297 0.21675831 0.15511233 -0.08400774 -0.622981 0.023804601
168 -0.94458693 -0.15534912 -0.61309683 -0.2686431 -0.41091153 -0.25669438 0.108161986 -0.21004003 0.18562183 -0.057395823 0.70361674 -0.2602912 0.23539251 -0.69434893 0.16750649 0.21734203 -0.2640047 -0.27520654 -0.026355166 0.48929465 -0.021512805 0.30638584 -0.19654727 -0.24890599 -0.19898929 -1.025251 -0.32587546 0.3530347 -0.024013277 -0.3290333 -0.47269255 -0.4244551
95 -0.7187594 0.035899676 -0.25837588 0.009683 -0.3437637 0.56977457 -1.4337906 -0.0025401195 -0.06467171 0.34135073 -0.46225387 -0.6515268 0.29623312 -0.37246564 -0.07430018 0.2996944 -0.16211177 0.2799735 -0.004055205 -0.08111886 0.47738287 0.27167326 0.42432353 0.39834812 0.1043786 0.006121445 -0.2372435 -0.10867708 -0.7024784 -0.33725497 0.26582283 0.37045732
